,0,1,2,3,4,5
290,161.8800048828125,159.97000122070312,160.16000366210938,163.47999572753906,161.8300018310547,159.92999267578125
291,159.97000122070312,160.16000366210938,163.47999572753906,161.8300018310547,159.92999267578125,162.27999877929688
292,160.16000366210938,163.47999572753906,161.8300018310547,159.92999267578125,162.27999877929688,165.86000061035156
293,163.47999572753906,161.8300018310547,159.92999267578125,162.27999877929688,165.86000061035156,162.02000427246094
294,161.8300018310547,159.92999267578125,162.27999877929688,165.86000061035156,162.02000427246094,162.42999267578125
295,159.92999267578125,162.27999877929688,165.86000061035156,162.02000427246094,162.42999267578125,161.38999938964844
296,162.27999877929688,165.86000061035156,162.02000427246094,162.42999267578125,161.38999938964844,159.02000427246094
297,165.86000061035156,162.02000427246094,162.42999267578125,161.38999938964844,159.02000427246094,153.0
298,162.02000427246094,162.42999267578125,161.38999938964844,159.02000427246094,153.0,154.17999267578125
299,162.42999267578125,161.38999938964844,159.02000427246094,153.0,154.17999267578125,155.88999938964844
300,161.38999938964844,159.02000427246094,153.0,154.17999267578125,155.88999938964844,157.67999267578125
301,159.02000427246094,153.0,154.17999267578125,155.88999938964844,157.67999267578125,158.0
302,153.0,154.17999267578125,155.88999938964844,157.67999267578125,158.0,159.52999877929688
303,154.17999267578125,155.88999938964844,157.67999267578125,158.0,159.52999877929688,160.0399932861328
304,155.88999938964844,157.67999267578125,158.0,159.52999877929688,160.0399932861328,162.17999267578125
305,157.67999267578125,158.0,159.52999877929688,160.0399932861328,162.17999267578125,161.3699951171875
306,158.0,159.52999877929688,160.0399932861328,162.17999267578125,161.3699951171875,162.8800048828125
307,159.52999877929688,160.0399932861328,162.17999267578125,161.3699951171875,162.8800048828125,163.60000610351562
308,160.0399932861328,162.17999267578125,161.3699951171875,162.8800048828125,163.60000610351562,163.07000732421875
309,162.17999267578125,161.3699951171875,162.8800048828125,163.60000610351562,163.07000732421875,164.27000427246094
310,161.3699951171875,162.8800048828125,163.60000610351562,163.07000732421875,164.27000427246094,164.25
311,162.8800048828125,163.60000610351562,163.07000732421875,164.27000427246094,164.25,163.99000549316406
312,163.60000610351562,163.07000732421875,164.27000427246094,164.25,163.99000549316406,164.0399932861328
313,163.07000732421875,164.27000427246094,164.25,163.99000549316406,164.0399932861328,164.3800048828125
314,164.27000427246094,164.25,163.99000549316406,164.0399932861328,164.3800048828125,164.0500030517578
315,164.25,163.99000549316406,164.0399932861328,164.3800048828125,164.0500030517578,163.9499969482422
316,163.99000549316406,164.0399932861328,164.3800048828125,164.0500030517578,163.9499969482422,163.25
317,164.0399932861328,164.3800048828125,164.0500030517578,163.9499969482422,163.25,163.9499969482422
318,164.3800048828125,164.0500030517578,163.9499969482422,163.25,163.9499969482422,164.97000122070312
319,164.0500030517578,163.9499969482422,163.25,163.9499969482422,164.97000122070312,166.2100067138672
320,163.9499969482422,163.25,163.9499969482422,164.97000122070312,166.2100067138672,165.94000244140625
321,163.25,163.9499969482422,164.97000122070312,166.2100067138672,165.94000244140625,165.39999389648438
322,163.9499969482422,164.97000122070312,166.2100067138672,165.94000244140625,165.39999389648438,164.75
323,164.97000122070312,166.2100067138672,165.94000244140625,165.39999389648438,164.75,168.27999877929688
324,166.2100067138672,165.94000244140625,165.39999389648438,164.75,168.27999877929688,167.6699981689453
325,165.94000244140625,165.39999389648438,164.75,168.27999877929688,167.6699981689453,168.49000549316406
326,165.39999389648438,164.75,168.27999877929688,167.6699981689453,168.49000549316406,170.3699951171875
327,164.75,168.27999877929688,167.6699981689453,168.49000549316406,170.3699951171875,170.77999877929688
328,168.27999877929688,167.6699981689453,168.49000549316406,170.3699951171875,170.77999877929688,170.5800018310547
329,167.6699981689453,168.49000549316406,170.3699951171875,170.77999877929688,170.5800018310547,172.14999389648438
330,168.49000549316406,170.3699951171875,170.77999877929688,170.5800018310547,172.14999389648438,172.8699951171875
331,170.3699951171875,170.77999877929688,170.5800018310547,172.14999389648438,172.8699951171875,170.6199951171875
332,170.77999877929688,170.5800018310547,172.14999389648438,172.8699951171875,170.6199951171875,168.4600067138672
333,170.5800018310547,172.14999389648438,172.8699951171875,170.6199951171875,168.4600067138672,168.88999938964844
334,172.14999389648438,172.8699951171875,170.6199951171875,168.4600067138672,168.88999938964844,169.10000610351562
335,172.8699951171875,170.6199951171875,168.4600067138672,168.88999938964844,169.10000610351562,170.3800048828125
336,170.6199951171875,168.4600067138672,168.88999938964844,169.10000610351562,170.3800048828125,169.5
337,168.4600067138672,168.88999938964844,169.10000610351562,170.3800048828125,169.5,172.24000549316406
338,168.88999938964844,169.10000610351562,170.3800048828125,169.5,172.24000549316406,169.9199981689453
339,169.10000610351562,170.3800048828125,169.5,172.24000549316406,169.9199981689453,168.86000061035156
340,170.3800048828125,169.5,172.24000549316406,169.9199981689453,168.86000061035156,170.5
341,169.5,172.24000549316406,169.9199981689453,168.86000061035156,170.5,170.44000244140625
342,172.24000549316406,169.9199981689453,168.86000061035156,170.5,170.44000244140625,170.58999633789062
343,169.9199981689453,168.86000061035156,170.5,170.44000244140625,170.58999633789062,170.16000366210938
344,168.86000061035156,170.5,170.44000244140625,170.58999633789062,170.16000366210938,168.25999450683594
345,170.5,170.44000244140625,170.58999633789062,170.16000366210938,168.25999450683594,167.99000549316406
346,170.44000244140625,170.58999633789062,170.16000366210938,168.25999450683594,167.99000549316406,167.75
347,170.58999633789062,170.16000366210938,168.25999450683594,167.99000549316406,167.75,167.17999267578125
